Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,827.1351,17.7734,17.6316,0.1418,0.4623,17.9834,0.5381,17.4453,48.9861,16.6467,-0.1310,827.1351,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,844.9085,16.5676,16.4243,0.1433,0.7283,16.3327,0.5143,15.8184,47.8594,16.6951,1.1267,844.9085,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,861.4761,16.8999,16.7570,0.1429,0.5328,17.0334,0.6686,16.3648,47.9869,16.6679,-0.1275,861.4761,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,878.3760,16.4744,16.3318,0.1426,16.6220,0.3980,0.3887,0.0093,47.7549,16.6794,0.2320,878.3760,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,894.8504,16.7228,16.5770,0.1458,16.8785,0.3526,0.3176,0.0350,47.9599,16.6002,-0.2050,894.8504,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,911.5732,16.6638,16.5162,0.1476,16.7998,0.4363,0.4013,0.0350,47.8373,16.6711,0.1226,911.5732,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,928.2370,17.1668,17.0126,0.1542,17.3375,0.6554,0.5294,0.1260,47.8446,16.6925,-0.0073,928.2370,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,945.4038,15.5022,15.4220,0.0802,15.4710,0.3066,0.3022,0.0044,47.3703,16.6534,0.4743,945.4038,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,960.9060,16.5617,16.4834,0.0783,16.4882,0.3371,0.3371,0.0000,48.5215,16.6552,-1.1512,960.9060,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,977.4677,18.3936,18.2269,0.1667,0.2636,18.4837,0.4989,17.9848,48.6150,16.6554,-0.0935,977.4677,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,995.8613,15.8073,15.6750,0.1323,0.5236,15.6685,0.6565,15.0120,46.8768,16.6647,1.7382,995.8613,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1011.6686,15.7112,15.6233,0.0879,15.5296,0.3695,0.3388,0.0307,47.7342,16.6435,-0.8574,1011.6686,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1027.3798,16.3734,16.3121,0.0613,16.2502,0.3287,0.3085,0.0202,48.6665,16.7291,-0.9323,1027.3798,NA,NA,NA
chrome.exe,19104,0x20A070F21D0,DXGI,0,0,0,Composed: Flip,1043.7532,16.7037,16.6315,0.0722,16.5091,0.4578,0.3577,0.1001,49.0222,16.7002,-0.3557,1043.7532,NA,NA,NA
