Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2073.2137,16.5254,16.4608,0.0646,16.5710,0.6940,0.6903,0.0037,49.2627,16.7397,-0.2667,2073.2137,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2089.7391,16.8150,16.7338,0.0812,16.8663,0.6304,0.6268,0.0036,49.4770,16.6217,-0.2143,2089.7391,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2106.5541,16.5719,16.4903,0.0816,16.6189,0.6377,0.6052,0.0325,49.2837,16.6648,0.1933,2106.5541,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2123.1260,16.6781,16.6069,0.0712,16.7131,0.6632,0.6596,0.0036,49.3766,16.7410,-0.0929,2123.1260,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2139.8041,16.6133,16.5178,0.0955,16.6295,0.6183,0.6145,0.0038,49.4395,16.6465,-0.0629,2139.8041,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2156.4174,16.6654,16.5944,0.0710,16.7133,0.6282,0.6245,0.0037,49.4727,16.6092,-0.0332,2156.4174,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2173.0828,16.8395,16.7451,0.0944,16.8954,0.6339,0.6295,0.0044,49.4165,16.7400,0.0562,2173.0828,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2189.9223,16.5200,16.4390,0.0810,16.5712,0.6459,0.6424,0.0035,49.3170,16.5808,0.0995,2189.9223,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2206.4423,16.6361,16.5440,0.0921,16.6708,0.5323,0.5184,0.0139,49.3778,16.7478,-0.0608,2206.4423,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2223.0784,16.6945,16.6243,0.0702,16.7326,0.6476,0.6437,0.0039,49.4895,16.5941,-0.1117,2223.0784,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2239.7729,16.7228,16.5882,0.1346,16.7734,0.6644,0.6607,0.0037,49.3891,16.7144,0.1004,2239.7729,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2256.4957,16.7072,16.6192,0.0880,16.7207,0.6381,0.6346,0.0035,49.3807,16.5973,0.0084,2256.4957,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2273.2029,16.4918,16.4199,0.0719,16.5354,0.7794,0.7760,0.0034,49.2708,16.6885,0.1099,2273.2029,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2289.6947,16.7639,16.6784,0.0855,16.7800,0.6567,0.6531,0.0036,49.4675,16.6958,-0.1967,2289.6947,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2306.4586,16.5690,16.4795,0.0895,16.6265,0.7194,0.7150,0.0044,49.3994,16.6998,0.0681,2306.4586,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2323.0276,16.7750,16.6849,0.0901,16.7931,0.6694,0.6658,0.0036,49.5302,16.5832,-0.1308,2323.0276,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2339.8026,16.5977,16.5246,0.0731,16.6961,0.5537,0.5503,0.0034,49.3384,16.7124,0.1918,2339.8026,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2356.4003,16.8022,16.7182,0.0840,16.8128,0.6066,0.6030,0.0036,49.4531,16.6246,-0.1147,2356.4003,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2373.2025,16.4746,16.4016,0.0730,16.5138,0.6519,0.6299,0.0220,49.2755,16.7227,0.1776,2373.2025,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2389.6771,16.8902,16.7786,0.1116,16.8993,0.6607,0.6568,0.0039,49.5236,16.5954,-0.2481,2389.6771,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2406.5673,16.5466,16.4606,0.0860,16.5659,0.6762,0.6728,0.0034,49.2288,16.8297,0.2948,2406.5673,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2423.1139,16.5355,16.4682,0.0673,16.6625,0.7198,0.7156,0.0042,49.5119,16.5163,-0.2831,2423.1139,NA,NA,NA
chrome.exe,11804,0x206C7DCCAD0,DXGI,0,0,0,Composed: Flip,2439.6494,16.6899,16.6148,0.0751,16.7290,0.6073,0.6032,0.0041,49.4927,16.7565,0.0192,2439.6494,NA,NA,NA
