Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10451.7358,45.6542,45.4586,0.1956,1.9686,46.4022,2.0479,44.3543,61.8726,33.3195,-2.2831,10451.7358,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10497.3900,30.7183,30.5284,0.1899,2.7415,30.1670,1.8324,28.3346,49.5379,49.9011,12.3347,10497.3900,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10528.1083,45.6409,45.4953,0.1456,2.2129,45.3215,1.7261,43.5954,68.7207,16.6795,-19.1828,10528.1083,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10573.7492,30.7415,30.6420,0.0995,1.9317,30.8022,1.7690,29.0332,39.7593,50.0078,28.9614,10573.7492,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10604.4907,46.5115,46.3675,0.1440,2.0023,46.5916,1.7886,44.8030,59.0256,50.0296,-19.2663,10604.4907,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10651.0022,29.4606,29.3079,0.1527,2.0978,29.4916,1.8179,27.6737,62.5437,33.3400,-3.5181,10651.0022,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10680.4628,46.3923,46.2400,0.1523,2.1444,46.2768,1.7257,44.5511,66.4231,49.9643,-3.8794,10680.4628,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10726.8551,44.8395,44.7097,0.1298,2.0703,45.1068,1.7389,43.3679,69.9951,450.0079,-3.5720,10726.8551,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,10771.6946,450.9307,450.7197,0.2110,2.3532,450.6905,1.7187,448.9718,475.1635,33.3647,-405.1684,10771.6946,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11222.6253,36.3057,36.1008,0.2049,2.1368,36.3912,1.8080,34.5832,57.5975,16.6514,417.5660,11222.6253,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11258.9310,3.5691,3.3958,0.1733,2.3021,3.0671,1.4897,1.5774,37.9432,33.3134,19.6543,11258.9310,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11262.5001,38.0340,37.9042,0.1298,1.8219,38.1995,1.7366,36.4629,67.6875,549.9016,-29.7443,11262.5001,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11300.5341,560.1890,560.0854,0.1036,2.0007,559.9959,1.6688,558.3271,579.5551,33.3286,-511.8676,11300.5341,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11860.7231,22.4612,22.4025,0.0587,1.8117,22.4438,1.6652,20.7786,52.6947,16.6506,526.8604,11860.7231,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11883.1843,17.0594,16.9979,0.0615,1.7992,17.0366,1.6632,15.3734,46.8841,16.6392,5.8106,11883.1843,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11900.2437,27.0584,26.9709,0.0875,1.7814,27.0804,1.6421,25.4383,46.4639,16.6921,0.4202,11900.2437,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11927.3021,12.9313,12.8546,0.0767,1.8086,12.8957,1.6214,11.2743,36.0976,33.4062,10.3663,11927.3021,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11940.2334,34.7317,34.6473,0.0844,1.7775,35.1164,1.6461,33.4703,56.5725,33.3016,-20.4749,11940.2334,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,11974.9651,48.4791,48.3020,0.1771,2.1661,48.3745,1.7040,46.6705,55.1424,33.3571,1.4301,11974.9651,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12023.4442,29.7456,29.6388,0.1068,2.0801,29.5870,1.7034,27.8836,40.0204,49.9982,15.1220,12023.4442,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12053.1898,31.0393,30.9262,0.1131,1.9324,31.0879,1.7747,29.3132,60.2730,16.6203,-20.2526,12053.1898,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12084.2291,16.6587,16.5397,0.1190,1.9920,16.6524,1.7960,14.8564,45.8540,16.7115,14.4190,12084.2291,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12100.8878,39.9587,39.8547,0.1040,1.9975,39.8746,1.7107,38.1639,45.9068,33.3153,-0.0528,12100.8878,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12140.8465,20.3546,20.2516,0.1030,1.9247,20.3109,1.6752,18.6357,39.2634,16.6812,6.6434,12140.8465,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12161.2011,20.1656,20.0654,0.1002,1.8915,20.2122,1.7453,18.4669,35.5900,33.4056,3.6734,12161.2011,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12181.3667,39.3394,39.2370,0.1024,1.9490,39.2199,1.6536,37.5663,48.8300,49.9221,-13.2400,12181.3667,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12220.7061,40.5904,40.4900,0.1004,1.8399,40.6110,1.6493,38.9617,59.4127,50.0582,-10.5827,12220.7061,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12261.2965,38.8279,38.7245,0.1034,1.8877,38.8674,1.7391,37.1283,68.8805,33.3545,-9.4678,12261.2965,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12300.1244,40.4125,40.1980,0.2145,1.9383,40.5632,1.7137,38.8495,63.4071,33.3206,5.4734,12300.1244,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12340.5369,36.5733,36.3791,0.1942,2.1107,36.5595,1.7393,34.8202,56.3152,33.3234,7.0919,12340.5369,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12377.1102,30.6522,30.4692,0.1830,2.1320,30.6337,1.8319,28.8018,53.0653,483.2702,3.2499,12377.1102,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12407.7624,480.4739,480.3329,0.1410,2.1372,480.3093,1.7200,478.5893,505.6833,16.6695,-452.6180,12407.7624,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12888.2363,13.1911,13.0816,0.1095,1.9858,13.1382,1.7369,11.4013,41.8789,33.3277,463.8044,12888.2363,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12901.4274,34.6846,34.5600,0.1246,1.9478,34.6569,1.6882,32.9687,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12936.1120,0.8512,0.5399,0.3113,2.4703,1.0352,1.0352,0.0000,27.3309,599.9603,14.5480,12936.1120,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,12936.9632,601.5065,601.2671,0.2394,2.1168,601.6941,1.6805,600.0136,626.4400,16.6727,-599.1091,12936.9632,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13538.4697,17.4113,17.2216,0.1897,2.3263,17.1314,1.7287,15.4027,NA,NA,NA,NA,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13555.8810,5.5244,5.3184,0.2060,2.0699,5.2447,1.4608,3.7839,24.1949,16.6796,602.2451,13555.8810,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13561.4054,19.7747,19.4775,0.2972,1.8131,20.0135,1.7936,18.2199,35.3501,50.0272,-11.1552,13561.4054,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13581.1801,33.7199,33.5926,0.1273,2.0668,33.6953,1.6437,32.0516,65.6026,33.2869,-30.2525,13581.1801,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13614.9000,30.4496,30.3116,0.1380,2.0566,30.2432,1.6297,28.6135,65.1696,33.4133,0.4330,13614.9000,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13645.3496,47.6021,47.4703,0.1318,1.8630,47.7897,1.7355,46.0542,68.1333,33.3282,-2.9637,13645.3496,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13692.9517,30.4468,30.2590,0.1878,2.0647,30.5135,1.7560,28.7575,53.8594,49.9161,14.2739,13692.9517,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13723.3985,46.5392,46.3761,0.1631,2.1533,46.1884,1.5523,44.6361,73.3287,16.6810,-19.4693,13723.3985,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13769.9377,28.4680,28.3602,0.1078,1.8395,28.5956,1.7952,26.8004,43.4705,66.6642,29.8582,13769.9377,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13798.4057,46.8974,46.7772,0.1202,1.9805,46.9216,1.7381,45.1835,81.6667,16.6086,-38.1962,13798.4057,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13845.3031,17.3993,17.2923,0.1070,2.0188,17.0222,1.4256,15.5966,51.3779,16.7367,30.2888,13845.3031,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13862.7024,38.1112,37.9776,0.1336,1.6545,38.4757,1.7783,36.6974,50.7153,33.3313,0.6626,13862.7024,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13900.8136,22.1714,22.0517,0.1197,2.0329,22.8137,1.6134,21.2003,45.9354,16.6486,4.7799,13900.8136,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13922.9850,30.4864,30.3673,0.1191,2.6878,29.8042,1.7668,28.0374,40.4126,33.3486,5.5228,13922.9850,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13953.4714,26.9304,26.8169,0.1135,2.0195,27.1211,1.9543,25.1668,43.2748,33.3226,-2.8622,13953.4714,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,13980.4018,36.8297,36.6974,0.1323,2.2237,36.5598,1.7528,34.8070,49.6670,66.7344,-6.3922,13980.4018,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,14017.2315,44.3812,44.1570,0.2242,1.9677,45.8136,2.1677,43.6459,79.5717,16.6926,-29.9047,14017.2315,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,14061.6127,33.8890,33.2504,0.6386,3.4543,32.5585,1.7617,30.7968,51.8831,449.9054,27.6886,14061.6127,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,14095.5017,446.5597,446.3891,0.1706,2.1459,446.4013,1.7056,444.6957,467.8995,49.9988,-416.0164,14095.5017,NA,NA,NA
elpian_ui_example.exe,2372,0x1F5231A5900,DXGI,0,0,0,Composed: Copy with GPU GDI,14542.0614,36.7585,36.5953,0.1632,2.0021,36.8122,1.7657,35.0465,71.3386,16.6467,396.5609,14542.0614,NA,NA,NA
